Date,Open,High,Low,Close,Volume,ticker,Year,Month,Day
2021-04-05,120.7617388309021,122.99427686554803,119.98181021656318,122.74079895019531,88651200,AAPL,2021,4,5
2021-04-06,123.32571551492187,123.93990414772982,122.49704618679874,123.0429916381836,80171300,AAPL,2021,4,6
2021-04-07,122.6725329855432,124.71008476944755,121.9998448664795,124.69058990478516,83466700,AAPL,2021,4,7
2021-04-08,125.7142674952822,127.1181360985941,125.2950645829636,127.0888900756836,88844600,AAPL,2021,4,8
2021-04-09,126.54291392534559,129.70160264420477,126.22119287511026,129.66261291503906,106686700,AAPL,2021,4,9
2021-04-12,129.19465689236446,129.51637793041473,127.35208358418392,127.94677734375,91420000,AAPL,2021,4,12
2021-04-13,129.11667689697725,131.28097148351077,128.61946483937675,131.05673217773438,91266500,AAPL,2021,4,13
2021-04-14,131.55393195001986,131.6124239805342,128.35623869078685,128.71694946289062,87222800,AAPL,2021,4,14
2021-04-15,130.46202479252335,131.61240758505895,130.286533846944,131.1249542236328,89347100,AAPL,2021,4,15
2021-04-16,130.93001971708307,131.29073056509336,129.93561036138595,130.7935333251953,84922400,AAPL,2021,4,16
2021-04-19,130.1598384774607,132.07066289352065,129.99410605950115,131.4564666748047,94264200,AAPL,2021,4,19
2021-04-20,131.63191186465178,132.12910894546226,128.5024546918313,129.76983642578125,94812300,AAPL,2021,4,20
2021-04-21,129.03869205614907,130.3938122009963,128.00529300875627,130.15008544921875,68847100,AAPL,2021,4,21
2021-04-22,129.70163080104982,130.7837782500738,128.11254238332913,128.62924194335938,84566500,AAPL,2021,4,22
2021-04-23,128.84369107132306,131.72940697661994,128.84369107132306,130.94949340820312,78657500,AAPL,2021,4,23
2021-04-26,131.44674845092948,131.67097295684098,130.20861205794066,131.33950805664062,66905100,AAPL,2021,4,26
2021-04-27,131.6221681983873,132.01213986314156,130.74475798551163,131.01773071289062,66015800,AAPL,2021,4,27
2021-04-28,130.93975103357886,131.6319415185454,129.74061964154626,130.2280731201172,107760100,AAPL,2021,4,28
2021-04-29,133.04553085743174,133.63048088194913,129.12640139531834,130.13055419921875,151101000,AAPL,2021,4,29
2021-04-30,128.47323262027362,130.20856574635297,127.78105703815494,128.16127014160156,109839500,AAPL,2021,4,30
2021-05-03,128.7266884414814,130.7057629484472,128.52196634221076,129.21414184570312,75135100,AAPL,2021,5,3
2021-05-04,127.89803861753046,128.19051366277054,123.52070128030383,124.641845703125,137564700,AAPL,2021,5,4
2021-05-05,125.9579706529646,127.17660429874773,124.75883931076572,124.88558197021484,84000900,AAPL,2021,5,5
2021-05-06,124.68085970531065,126.49418737954478,123.93992827849607,126.48444366455078,78128300,AAPL,2021,5,6
2021-05-07,127.78325616498553,128.1836356126159,126.44535491426944,127.15825653076172,78973300,AAPL,2021,5,7
2021-05-10,126.3770049216638,126.50394796231055,123.83793549239249,123.87699890136719,88071200,AAPL,2021,5,10
2021-05-11,120.60551762571262,123.3105935686965,119.89262343355486,122.95903778076172,126142800,AAPL,2021,5,11
2021-05-12,120.50787096501224,121.71880695136791,119.38482206893003,119.89263153076172,112172300,AAPL,2021,5,12
2021-05-13,121.66020248327753,123.1934058703671,121.34770266713772,122.04106140136719,105861300,AAPL,2021,5,13
2021-05-14,123.29107148009538,124.89263410961189,122.90044481301196,124.46294403076172,81918000,AAPL,2021,5,14
2021-05-17,123.84768989501724,123.95511239550505,122.23635983828252,123.31057739257812,74244600,AAPL,2021,5,17
2021-05-18,123.59379552967953,124.01371786549493,121.8555147978895,121.92387390136719,63342900,AAPL,2021,5,18
2021-05-19,120.27349900757707,121.9922444710152,119.98052713623112,121.76763916015625,92612000,AAPL,2021,5,19
2021-05-20,122.29496502221474,124.7266043537825,122.16800708745404,124.32621002197266,76857100,AAPL,2021,5,20
2021-05-21,124.8242492473486,125.00003083873888,122.27541989748084,122.49026489257812,79295400,AAPL,2021,5,21
2021-05-24,123.05670470022471,124.94147157268773,122.98834558881246,124.12115478515625,63092900,AAPL,2021,5,24
2021-05-25,124.82425537458776,125.31254421960261,123.35941119129158,123.92581939697266,72009500,AAPL,2021,5,25
2021-05-26,123.98442141340175,124.40434374665045,123.45707656811848,123.87699890136719,56575900,AAPL,2021,5,26
2021-05-27,123.47661228754039,124.64848475719648,122.14848618161899,122.34379577636719,94625600,AAPL,2021,5,27
2021-05-28,122.62700604353964,122.85161879427051,121.63091513952054,121.68950653076172,71311100,AAPL,2021,5,28
2021-06-01,122.1484865589402,122.4121552577231,121.03520547415292,121.36723327636719,67637100,AAPL,2021,6,1
2021-06-02,121.36722658627286,122.30472600333286,121.14262130905783,122.12894439697266,59278900,AAPL,2021,6,2
2021-06-03,121.75786579428137,121.92387970340114,120.2441902802076,120.64458465576172,76229200,AAPL,2021,6,3
2021-06-04,121.16216229807738,123.20318269390796,120.94731726161271,122.93950653076172,75169300,AAPL,2021,6,4
2021-06-07,123.21294850959707,123.35943444565716,121.90435770211774,122.94927978515625,71057600,AAPL,2021,6,7
2021-06-08,123.63285881954378,125.44927381859075,123.25199989330952,123.76957702636719,74403800,AAPL,2021,6,8
2021-06-09,124.22857085419675,124.75591573650723,123.55474004059155,124.15044403076172,56877900,AAPL,2021,6,9
2021-06-10,124.04302634697638,125.18561069515118,122.98834399182276,123.15435791015625,71186400,AAPL,2021,6,10
2021-06-11,123.56450647531338,124.45318231886102,123.14458411693292,124.36528778076172,53522400,AAPL,2021,6,11
2021-06-14,124.82425990854335,127.4805045322462,124.0918377902917,127.42191314697266,96906500,AAPL,2021,6,14
2021-06-15,126.89458776096085,127.53912286216541,126.35747517662371,126.60161590576172,62746300,AAPL,2021,6,15
2021-06-16,127.3145078232053,127.82232473272363,125.44928390187147,127.09966278076172,91815000,AAPL,2021,6,16
2021-06-17,126.75785199451342,129.44339964312107,126.61135863661735,128.70120239257812,96721700,AAPL,2021,6,17
2021-06-18,127.64658373462701,128.42782238168334,127.1875978338368,127.4024429321289,108953300,AAPL,2021,6,18
2021-06-21,127.24618396376991,129.30673284742429,126.18173368531541,129.19931030273438,79663300,AAPL,2021,6,21
2021-06-22,129.03324210427792,130.93753650393603,128.5351855604838,130.83987426757812,74783600,AAPL,2021,6,22
2021-06-23,130.63483384623305,131.17194646480604,130.10748149302736,130.56646728515625,60214200,AAPL,2021,6,23
2021-06-24,131.29886767382567,131.48441699311277,129.81448802069463,130.2832489013672,68711000,AAPL,2021,6,24
2021-06-25,130.33206780671978,130.7519826258196,129.6972930949088,129.99026489257812,70783700,AAPL,2021,6,25
2021-06-28,130.28325319231956,132.08012525724726,130.22466180559726,131.6211395263672,62111300,AAPL,2021,6,28
2021-06-29,131.64071673742083,133.29111085936526,131.20126629635885,133.13485717773438,64556100,AAPL,2021,6,29
2021-06-30,132.97855283049014,134.18949604999602,132.68558101434905,133.7500457763672,63261400,AAPL,2021,6,30
2021-07-01,133.39850004575504,134.11138680082388,132.5781758729055,134.05279541015625,52485800,AAPL,2021,7,1
2021-07-02,134.66806156893642,136.71885028366017,134.52158304695848,136.67979431152344,78852600,AAPL,2021,7,2
2021-07-06,136.78717260963688,139.79497322979873,136.78717260963688,138.69146728515625,108181800,AAPL,2021,7,6
2021-07-07,140.17585849234243,141.4942246159424,139.31649311139282,141.18173217773438,104911600,AAPL,2021,7,7
2021-07-08,138.26176048175577,140.6836320091057,137.37308477373998,139.8828582763672,105575500,AAPL,2021,7,8
2021-07-09,139.40431129927467,142.23633688184213,139.30664907870502,141.70899963378906,99890800,AAPL,2021,7,9
2021-07-12,142.78325599959365,142.89067850548736,140.62504561797144,141.1133270263672,76299700,AAPL,2021,7,12
2021-07-13,140.6543415426895,144.00395975842287,140.26372237579417,142.2266082763672,100827100,AAPL,2021,7,13
2021-07-14,144.62894843170855,146.06449685832388,144.2187789659628,145.65432739257812,127050800,AAPL,2021,7,14
2021-07-15,145.74225840567044,146.48444087501676,143.64263914576114,145.00006103515625,106820300,AAPL,2021,7,15
2021-07-16,144.98055328375486,146.25007329563246,142.46101889049345,142.9590606689453,93251400,AAPL,2021,7,16
2021-07-19,140.38090857655365,140.69341583864048,138.3496560764886,139.1113739013672,121434600,AAPL,2021,7,19
2021-07-20,140.097728569033,143.6524171415738,139.6094470898314,142.72467041015625,96350000,AAPL,2021,7,20
2021-07-21,142.11920648842988,142.7051502253578,141.24030578420624,141.99224853515625,74993500,AAPL,2021,7,21
2021-07-22,142.5195913490058,144.72661812834664,142.39263340422124,143.35943603515625,77338200,AAPL,2021,7,22
2021-07-23,144.09187799846512,145.23445495496276,143.47663852143975,145.0782012939453,71447400,AAPL,2021,7,23
2021-07-26,144.7949814490319,146.31841714774572,144.2383334584889,145.49810791015625,72434100,AAPL,2021,7,26
2021-07-27,145.62509951422228,145.71300152705172,142.13877664125928,143.33018493652344,104818600,AAPL,2021,7,27
2021-07-28,141.41604789004137,143.5254269831522,139.19924629956387,141.58206176757812,118931200,AAPL,2021,7,28
2021-07-29,141.29887657911624,143.11528401739503,141.19145407304512,142.2266082763672,56699500,AAPL,2021,7,29
2021-07-30,140.99614324026174,142.90043773904355,140.73246710930246,142.4414520263672,70440600,AAPL,2021,7,30
2021-08-02,142.92972994024274,143.50589840764349,141.84574465184807,142.1094207763672,62880000,AAPL,2021,8,2
2021-08-03,142.39265064248633,144.57038199069586,141.7774111754852,143.9063262939453,64786600,AAPL,2021,8,3
2021-08-04,143.81838182606486,144.32618366176837,142.85157946377012,143.50587463378906,56368300,AAPL,2021,8,4
2021-08-05,143.53518496153995,144.37502949999453,142.74417153950483,143.61331176757812,46397700,AAPL,2021,8,5
2021-08-06,143.1341182329051,143.87741265764788,142.42993828378326,142.92872619628906,54126800,AAPL,2021,8,6
2021-08-09,142.9873899692901,143.47640294108896,142.3223394909196,142.8798065185547,48908700,AAPL,2021,8,9
2021-08-10,143.22211188591413,144.46420892889094,142.10716298252666,142.40057373046875,69023100,AAPL,2021,8,10
2021-08-11,142.84071932029642,143.49599503680233,142.33214155394316,142.65489196777344,48493500,AAPL,2021,8,11
2021-08-12,142.97760401540364,145.77475859452443,142.63528899224403,145.61827087402344,72282600,AAPL,2021,8,12
2021-08-13,145.6965517804986,146.15622524916978,145.01193648359285,145.82369995117188,59375000,AAPL,2021,8,13
2021-08-16,145.27597699148956,147.8677548726636,143.25147091055382,147.79928588867188,103296000,AAPL,2021,8,16
2021-08-17,146.92885446726953,148.34698930481986,145.8139053280962,146.88973999023438,92229700,AAPL,2021,8,17
2021-08-18,146.50830231259667,147.4080844695857,142.938498348175,143.14389038085938,86326000,AAPL,2021,8,18
2021-08-19,141.8431233828503,144.74786207926644,141.32477074631083,143.47642517089844,86960300,AAPL,2021,8,19
2021-08-20,144.20018093381358,145.23688628655097,143.5546800797901,144.93370056152344,60549600,AAPL,2021,8,20
2021-08-23,145.05104264712142,146.88973641640624,144.6402734925246,146.4202880859375,60131800,AAPL,2021,8,23
2021-08-24,146.16596700294957,147.5449870963477,145.87255624979176,146.3322296142578,48606400,AAPL,2021,8,24
2021-08-25,146.51807985316438,147.0168826886461,144.5522528692755,145.09994506835938,58991300,AAPL,2021,8,25
2021-08-26,145.09018736118287,145.84325676235127,144.2686340417797,144.2979736328125,48597200,AAPL,2021,8,26
2021-08-27,144.23927174159581,145.48136895257556,143.60356080464544,145.3346710205078,55802400,AAPL,2021,8,27
2021-08-30,145.7258929660488,150.11723565003402,145.3444633733459,149.75535583496094,90956700,AAPL,2021,8,30
2021-08-31,149.3054461965621,149.44236923362013,147.96554048732443,148.49368286132812,86453100,AAPL,2021,8,31
2021-09-01,149.47172795102404,151.57447805860386,148.99248979823196,149.15875244140625,80313700,AAPL,2021,9,1
2021-09-02,150.48886382470346,151.32019193818465,149.05116433458483,150.27369689941406,71115500,AAPL,2021,9,2
2021-09-03,150.38126619393228,151.2321589268622,149.72599059173956,150.90940856933594,57808700,AAPL,2021,9,3
2021-09-07,151.56468139327094,153.80435423363667,150.99742455621305,153.24688720703125,82278300,AAPL,2021,9,7
2021-09-08,153.53054912098804,153.58922830539066,150.59647051289338,151.70164489746094,74420200,AAPL,2021,9,8
2021-09-09,152.07324314334025,152.6796143882617,150.5670749934843,150.6844482421875,57305700,AAPL,2021,9,9
2021-09-10,151.59401286380336,152.06346111215902,145.43244677560867,145.69651794433594,140893200,AAPL,2021,9,10
2021-09-13,147.32006383534568,148.09269782306362,145.48137014638132,146.2637939453125,102404300,AAPL,2021,9,13
2021-09-14,147.04621254489265,147.7503924466826,143.6818007748944,144.86520385742188,109296300,AAPL,2021,9,14
2021-09-15,145.2955602871313,146.15622806180076,143.15368066284816,145.75523376464844,83281300,AAPL,2021,9,15
2021-09-16,145.1781923829195,145.69654500672686,143.98499938228917,145.52049255371094,68034100,AAPL,2021,9,16
2021-09-17,145.54982496459772,145.54982496459772,142.5570531057093,142.8504638671875,129868800,AAPL,2021,9,17
2021-09-20,140.6401600731503,141.65730067907975,138.16575516526504,139.79905700683594,123478900,AAPL,2021,9,20
2021-09-21,140.76722633184966,141.42251665788837,139.64250279023648,140.27821350097656,75834000,AAPL,2021,9,21
2021-09-22,141.27585049264187,143.21233776359767,140.54233100418216,142.6450958251953,76404300,AAPL,2021,9,22
2021-09-23,143.427478478497,143.84803733528565,142.43967778690703,143.60353088378906,64838200,AAPL,2021,9,23
2021-09-24,142.45926674371992,144.22949136628228,142.36145817706782,143.6915740966797,53477900,AAPL,2021,9,24
2021-09-27,142.27345249653945,142.75269063959104,140.65971546291632,142.17564392089844,74150700,AAPL,2021,9,27
2021-09-28,140.10222299723426,141.5692619814985,138.57650484135823,138.7916717529297,108972300,AAPL,2021,9,28
2021-09-29,139.33936207785715,141.27584933291644,138.90902826040127,139.6914520263672,74602000,AAPL,2021,9,29
2021-09-30,140.50321039247126,141.20739026450596,138.17550387527373,138.3906707763672,89056700,AAPL,2021,9,30
2021-10-01,138.78186147541723,139.77945201617703,136.05317593342988,139.515380859375,94639600,AAPL,2021,10,1
2021-10-04,138.64494254598642,139.08506612814298,135.23164179626298,136.08251953125,98322000,AAPL,2021,10,4
2021-10-05,136.42481934466664,139.11439019866032,136.29767121968868,138.00921630859375,80861100,AAPL,2021,10,5
2021-10-06,136.40530997052016,139.02641292068202,135.32947522321794,138.8797149658203,83221100,AAPL,2021,10,6
2021-10-07,139.91640035654444,141.0509141240026,139.5838750906148,140.14134216308594,61732700,AAPL,2021,10,7
2021-10-08,140.86509243785557,141.01179037767685,139.42739293363346,139.75991821289062,58773200,AAPL,2021,10,8
2021-10-11,139.14374758559657,141.6279267805162,138.6938491097419,139.671875,64452200,AAPL,2021,10,11
2021-10-12,140.0826575469626,140.10222224522562,137.94077825367475,138.40045166015625,73035900,AAPL,2021,10,12
2021-10-13,138.13641006788947,138.292882900144,136.14122849083293,137.81365966796875,78762700,AAPL,2021,10,13
2021-10-14,138.98727624385413,140.71838645223315,138.4004546711347,140.60101318359375,69907100,AAPL,2021,10,14
2021-10-15,140.61080749842878,141.71596677210917,140.35651117780878,141.65728759765625,67940300,AAPL,2021,10,15
2021-10-18,140.29781043764254,143.61331759603044,140.01418949688554,143.32969665527344,85589200,AAPL,2021,10,18
2021-10-19,143.77957415536835,145.8921135630049,143.32969062365265,145.49111938476562,76378900,AAPL,2021,10,19
2021-10-20,145.43245616972183,146.45938640466994,144.8651993263839,145.9801483154297,58418800,AAPL,2021,10,20
2021-10-21,145.54006729554342,146.35183078139093,144.62072033751141,146.19534301757812,61421000,AAPL,2021,10,21
2021-10-22,146.40070968480316,146.87993285856993,145.3737794326728,145.4226837158203,58883400,AAPL,2021,10,22
2021-10-25,145.41290903215594,146.08774940871533,144.3762037849461,145.37379455566406,50720600,AAPL,2021,10,25
2021-10-26,146.04863902426567,147.52545305998103,145.73566350958762,146.0388641357422,60893400,AAPL,2021,10,26
2021-10-27,146.07799637224926,146.439861297031,145.2271183389535,145.57920837402344,56094900,AAPL,2021,10,27
2021-10-28,146.5278811601097,149.80425972363017,146.43007257824578,149.2174530029297,100077900,AAPL,2021,10,28
2021-10-29,143.98499185882136,146.6452238271108,143.19279317037723,146.50830078125,124953200,AAPL,2021,10,29
2021-11-01,145.71612242772915,146.4105126416791,144.55226891374826,145.68678283691406,74588300,AAPL,2021,11,1
2021-11-02,145.39334900645795,148.23940825327995,145.38355919540496,146.7234649658203,69122000,AAPL,2021,11,2
2021-11-03,147.0853590623447,148.6306422432943,146.52789189067994,148.16119384765625,54511500,AAPL,2021,11,3
2021-11-04,148.2491476898424,149.08046063846822,147.3298010802536,147.6427764892578,60394600,AAPL,2021,11,4
2021-11-05,148.76920495768735,149.07283317887465,146.97680309732056,148.17173767089844,65463900,AAPL,2021,11,5
2021-11-08,148.29903947767883,148.45575560494797,147.07472275577462,147.34896850585938,55020900,AAPL,2021,11,8
2021-11-09,147.11388237768483,148.31860574960734,146.97675951376903,147.7113494873047,56787900,AAPL,2021,11,9
2021-11-10,146.93761078705322,147.04535126438861,144.81219859350324,144.88075256347656,65187100,AAPL,2021,11,10
2021-11-11,145.89938743250096,146.35971678839883,144.64567331029048,144.83177185058594,41000000,AAPL,2021,11,11
2021-11-12,145.3802585513719,147.3097829126506,144.44978082602336,146.90821838378906,63804000,AAPL,2021,11,12
2021-11-15,147.28039221661786,148.75937630755206,146.3597036966309,146.91799926757812,59222800,AAPL,2021,11,15
2021-11-16,146.85924274203003,148.3773984758072,146.27156473370576,147.8974609375,59256200,AAPL,2021,11,16
2021-11-17,147.8974444188513,151.81525751603942,147.88765526640586,150.33628845214844,88807000,AAPL,2021,11,17
2021-11-18,150.5517823821893,155.4098626732955,149.9053395784081,154.6262969970703,137827700,AAPL,2021,11,18
2021-11-19,154.41084228889372,157.71161083201548,153.31385912302107,157.2512664794922,117305600,AAPL,2021,11,19
2021-11-22,158.3580215257173,162.29542845267346,157.69200037488366,157.7115936279297,117467900,AAPL,2021,11,22
2021-11-23,157.8095322884944,158.47556839424874,155.79186060844827,158.0935821533203,96041900,AAPL,2021,11,23
2021-11-24,157.4471342187338,158.8085738483819,156.35994034575776,158.61268615722656,69463600,AAPL,2021,11,24
2021-11-26,156.2913744764638,157.15328324096114,153.14732272261747,153.58807373046875,76959800,AAPL,2021,11,26
2021-11-29,156.09551231703932,157.87812500699889,155.52742744700635,156.94764709472656,88748200,AAPL,2021,11,29
2021-11-30,156.70277541909022,162.11915223655976,156.63420649835714,161.90367126464844,174048100,AAPL,2021,11,30
2021-12-01,164.03887803890356,166.8009442517478,161.14949302605055,161.3845672607422,152052500,AAPL,2021,12,1
2021-12-02,155.47844855141722,160.82625610567675,154.55775990226203,160.39529418945312,136739200,AAPL,2021,12,2
2021-12-03,160.64994078112508,161.57062931064843,156.43828843610964,158.5147247314453,118023100,AAPL,2021,12,3
2021-12-06,160.91439750803002,164.43064668165096,160.9046083540242,161.92324829101562,107497000,AAPL,2021,12,6
2021-12-07,165.606013499861,168.05464745577578,164.881212468611,167.66285705566406,120405400,AAPL,2021,12,7
2021-12-08,168.5933571073838,172.34466628131048,167.19273065330603,171.4827423095703,116998900,AAPL,2021,12,8
2021-12-09,171.3161727723624,173.1183631784156,170.34650866761442,170.97335815429688,108923700,AAPL,2021,12,9
2021-12-10,171.61006589770645,175.93924886657175,171.10074585864132,175.762939453125,115402700,AAPL,2021,12,10
2021-12-13,177.39859965742585,178.38785718223016,171.9234585953343,172.129150390625,153237000,AAPL,2021,12,13
2021-12-14,171.64920321778123,174.08804749115933,168.67167154672788,170.74810791015625,139380400,AAPL,2021,12,14
2021-12-15,171.5121000863054,175.81190028087914,168.76962734356553,175.6160125732422,131063300,AAPL,2021,12,15
2021-12-16,175.5964093375668,177.41819331105674,167.24167279418768,168.72064208984375,150185800,AAPL,2021,12,16
2021-12-17,166.43851201579665,169.90578548213614,166.20345276063674,167.6236572265625,195432700,AAPL,2021,12,17
2021-12-20,164.82242453025603,167.07517044282818,164.01928047689202,166.26222229003906,107499100,AAPL,2021,12,20
2021-12-21,168.03501238197,169.6413152594918,165.64514384449987,169.43563842773438,91185900,AAPL,2021,12,21
2021-12-22,169.48463429565436,172.24670045723798,168.61292124127107,172.03121948242188,92135300,AAPL,2021,12,22
2021-12-23,172.2369231764139,173.21637678573038,171.66883828957722,172.6580810546875,68356600,AAPL,2021,12,23
2021-12-27,173.4514127643316,176.71299463822913,173.43183445537653,176.62484741210938,74919600,AAPL,2021,12,27
2021-12-28,176.45835116267244,177.60430999681327,174.86183712980394,175.60621643066406,79144300,AAPL,2021,12,28
2021-12-29,175.6453907930184,176.9186832802021,174.4798387842566,175.69436645507812,62348900,AAPL,2021,12,29
2021-12-30,175.7825301909609,176.85993507638065,174.4308795065752,174.5386199951172,59773000,AAPL,2021,12,30
2021-12-31,174.43085959378186,175.5474359178977,173.61791144491113,173.9215545654297,64062300,AAPL,2021,12,31
2022-01-03,174.17620137564992,179.12244407617163,174.05867174915193,178.2703094482422,104487900,AAPL,2022,1,3
2022-01-04,178.87757285498617,179.18120100693088,175.43968197842852,176.0077667236328,99310400,AAPL,2022,1,4
2022-01-05,175.91962765597447,176.46811917460536,171.0517430102158,171.32598876953125,94537600,AAPL,2022,1,5
2022-01-06,169.15161788468467,171.69820298422886,168.11339955718992,168.46600341796875,96904000,AAPL,2022,1,6
2022-01-07,169.33771503993543,170.56203191509988,167.51593093187975,168.63250732421875,86709100,AAPL,2022,1,7
2022-01-10,165.6059836604726,168.95571251516662,164.71467747425172,168.65208435058594,106765600,AAPL,2022,1,10
2022-01-11,168.77945568721645,171.58067870481955,167.31027525099185,171.4827423095703,76138300,AAPL,2022,1,11
2022-01-12,172.50135116951776,173.53956952156884,171.22807353490404,171.92347717285156,74805200,AAPL,2022,1,12
2022-01-13,172.16831849084767,172.9910557649256,168.26029402106818,168.65208435058594,84505800,AAPL,2022,1,13
2022-01-14,167.8195575274604,170.20942643626557,167.57469415475944,169.51402282714844,80440800,AAPL,2022,1,14
2022-01-18,167.9860600754121,168.99489595879072,165.9292167455851,166.3112030029297,90956700,AAPL,2022,1,18
2022-01-19,166.5070728064469,167.56488423888524,162.53049451772475,162.8145294189453,94815000,AAPL,2022,1,19
2022-01-20,163.5490875829706,166.19360817621785,160.80661569375258,161.1298370361328,91420500,AAPL,2022,1,20
2022-01-21,161.0417244969125,162.9124840575923,158.96528809380473,159.07302856445312,122848900,AAPL,2022,1,21
2022-01-24,156.73215398969816,158.96530678454897,151.52145417153005,158.2992706298828,162294600,AAPL,2022,1,24
2022-01-25,155.7135349318943,159.41586848190457,153.79381417388413,156.49710083007812,115798400,AAPL,2022,1,25
2022-01-26,160.14065107987773,161.01236411791442,154.5773622405594,156.408935546875,108275300,AAPL,2022,1,26
2022-01-27,159.112223875077,160.4736636918006,155.02790442490624,155.94859313964844,121954600,AAPL,2022,1,27
2022-01-28,162.30519234067697,166.84985447866055,159.4549800121827,166.83026123046875,179935700,AAPL,2022,1,28
2022-01-31,166.6637882659515,171.4043389682656,166.02713461119168,171.18885803222656,115541600,AAPL,2022,1,31
2022-02-01,170.43469133018758,171.2476394960686,168.76962343591478,171.02236938476562,86213900,AAPL,2022,2,1
2022-02-02,171.15946552150538,172.26625254169926,169.7686436179964,172.22706604003906,84914300,AAPL,2022,2,2
2022-02-03,170.89502658265624,172.618874147118,168.58351594007854,169.3474884033203,89418100,AAPL,2022,2,3
2022-02-04,168.3668209831939,170.7401317063237,167.38611951437943,169.06312561035156,82465400,AAPL,2022,2,4
2022-02-07,169.52400639061884,170.59296708423147,167.65086354740316,168.34716796875,77251200,AAPL,2022,2,7
2022-02-08,168.41582891603926,171.9659777736799,168.12161553517308,171.4560089111328,74829200,AAPL,2022,2,8
2022-02-09,172.65249461256113,173.24090650856255,171.52467895767091,172.8780517578125,71285000,AAPL,2022,2,9
2022-02-10,170.7793456546729,172.09348197353535,168.23933255381579,168.79832458496094,90865900,AAPL,2022,2,10
2022-02-11,169.0042733328554,169.7397993797007,164.79705596488338,165.38548278808594,98670700,AAPL,2022,2,11
2022-02-14,164.13996586391173,166.30732224292808,163.34560023389338,165.62083435058594,86185500,AAPL,2022,2,14
2022-02-15,167.67051458711066,169.61229911156767,166.96440840288716,169.45538330078125,62527400,AAPL,2022,2,15
2022-02-16,168.53351334854412,169.994748612644,166.76824813134002,169.22000122070312,61177400,AAPL,2022,2,16
2022-02-17,167.72933608370406,168.5923579851135,165.2187432406735,165.62083435058594,69589300,AAPL,2022,2,17
2022-02-18,166.54270637048876,167.24879755806595,162.98275576839345,164.0713348388672,82772700,AAPL,2022,2,18
2022-02-22,161.79608567118115,163.47309136847835,159.0206993785114,161.14883422851562,91162800,AAPL,2022,2,22
2022-02-23,162.3453036437316,162.94353209804362,156.66704910552062,156.9808807373047,90009200,AAPL,2022,2,23
2022-02-24,149.63543454420616,159.70724299641822,149.0666258865526,159.599365234375,141147500,AAPL,2022,2,24
2022-02-25,160.6780917637284,161.9333881865455,157.76540780776472,161.66860961914062,91974200,AAPL,2022,2,25
2022-02-28,159.9131681515143,162.22762405787608,159.29532147992174,161.93341064453125,95056600,AAPL,2022,2,28
2022-03-01,161.5215128724912,163.38485445669167,158.84420231864755,160.0504608154297,83474400,AAPL,2022,3,1
2022-03-02,161.21749147612806,164.13017563125035,159.80527916281847,163.34561157226562,79724800,AAPL,2022,3,2
2022-03-03,165.21874895199736,165.65025991761865,162.35510295615475,163.02197265625,76678400,AAPL,2022,3,3
2022-03-04,161.31554410601458,162.3550849729684,158.9716688608393,160.02101135253906,83737200,AAPL,2022,3,4
2022-03-07,160.2073682314536,161.83533601406552,155.97073134624392,156.22572326660156,96418800,AAPL,2022,3,7
2022-03-08,155.75501466301262,159.73666023729874,152.79329203332358,154.40164184570312,131148300,AAPL,2022,3,8
2022-03-09,158.36363528455044,160.25639649791017,156.33359145766846,159.80526733398438,91454900,AAPL,2022,3,9
2022-03-10,157.1083868670687,157.29472255769787,152.96982508809484,155.4608154296875,105342000,AAPL,2022,3,10
2022-03-11,155.86286998599314,156.20612146979485,151.51836986465503,151.74392700195312,96970100,AAPL,2022,3,11
2022-03-14,148.527210200246,151.1456808985897,147.20327241217439,147.71322631835938,108732100,AAPL,2022,3,14
2022-03-15,147.9878136848799,152.56770172333492,147.47785980558257,152.09695434570312,92964300,AAPL,2022,3,15
2022-03-16,154.01914186419623,156.9122077008172,151.47912909347468,156.51011657714844,102300200,AAPL,2022,3,16
2022-03-17,155.5490741928299,157.89295031003977,154.58799085921265,157.52027893066406,75615400,AAPL,2022,3,17
2022-03-18,157.41234943730183,161.30573452736996,156.67682351294607,160.8153839111328,123511700,AAPL,2022,3,18
2022-03-21,160.3544634117704,163.13966646337798,159.8641127641069,162.18838500976562,95811400,AAPL,2022,3,21
2022-03-22,162.3158776286816,166.15042355950408,161.7274657879275,165.56201171875,81532000,AAPL,2022,3,22
2022-03-23,164.74801286692667,169.30826781804822,164.41456305995604,166.9251708984375,98062700,AAPL,2022,3,23
2022-03-24,167.75878767591715,170.77934993823305,166.92520042184205,170.71070861816406,90131400,AAPL,2022,3,24
2022-03-25,170.52435897204094,171.89733490405604,169.4161616355689,171.34814453125,80546200,AAPL,2022,3,25
2022-03-28,168.84736786546566,172.33866265415583,168.68065041368175,172.211181640625,90371900,AAPL,2022,3,28
2022-03-29,173.28012092274494,175.55534023387025,172.93686947046768,175.50631713867188,100589400,AAPL,2022,3,29
2022-03-30,175.1042096873483,176.14375060919454,173.28990640459241,174.33926391601562,92633200,AAPL,2022,3,30
2022-03-31,174.40791055107027,174.59424618696573,171.0342957824536,171.24024963378906,103049300,AAPL,2022,3,31
2022-04-01,170.67146498333403,171.5050671665747,168.62180263029362,170.94606018066406,78751300,AAPL,2022,4,1
2022-04-04,171.2010287452735,175.04537594723365,171.07353279095375,174.996337890625,76468400,AAPL,2022,4,4
